Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator
25,0,Travel Frequently,281,Finance,30,2,Business,3,Female,27,2,1,CFO,2,Single,19870977,5325,3,No,1.97,1,3,1,20,6,1,2.2,2.2,1.4,0.5,0.431,0.692,0.276,0.154
45,0,Non-Travel,307,R&D,1,2,Business,3,Male,54,3,2,Research Lead,3,Divorced,25000000,6505,1,No,2.95,3,2,0,17,1,3,4.0,2.3,3.5,0.5,0.701,0.468,0.054,0.1
37,0,Non-Travel,917,Operations,14,3,Technical Degree,1,Male,116,3,1,Operations Specialist,1,Married,25000000,10000,2,No,4.2,3,1,2,22,0,4,0.5,0.5,0.0,0.5,0.0,0.333,0.0,0.333
48,0,Travel Frequently,976,Sales,4,1,Technical Degree,4,Female,117,2,3,Account Manager,2,Divorced,18709466,10000,4,Yes,2.27,2,3,1,10,2,1,2.4,2.4,0.5,2.4,0.156,0.709,0.17,0.709
50,0,Non-Travel,669,R&D,3,4,Business,2,Male,75,3,3,Data Scientist,4,Married,25000000,10000,1,No,3.73,3,3,1,25,2,2,1.7,1.7,1.1,0.9,0.413,0.632,0.075,0.321
44,0,Non-Travel,175,R&D,9,3,Medical,2,Male,24,1,2,Data Scientist,3,Married,10833333,3800,1,No,3.03,3,3,0,0,2,4,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
34,0,Non-Travel,217,Operations,30,2,Other,3,Female,26,1,1,Operations Manager,1,Divorced,18279319,4778,2,No,1.15,3,1,0,9,3,3,7.8,4.6,0.6,0.5,0.064,0.523,0.297,0.057
43,0,Travel Rarely,480,R&D,8,5,Life Sciences,3,Female,58,2,2,Data Scientist,2,Single,14770694,10000,1,Yes,1.32,1,2,0,13,2,4,9.6,7.1,0.9,0.5,0.081,0.67,0.134,0.047
53,0,Non-Travel,756,Finance,15,4,Other,3,Female,101,2,1,Controller,1,Divorced,25000000,10000,2,Yes,1.47,3,3,2,18,2,2,1.0,1.0,0.2,1.0,0.092,0.5,0.103,0.5
41,0,Travel Rarely,568,Sales,15,2,Business,4,Male,62,2,3,Sales Manager,4,Married,20800084,10000,2,No,1.64,2,2,0,12,2,4,2.8,2.8,2.3,0.8,0.603,0.735,0.144,0.213
39,0,Travel Rarely,467,HR,9,4,Medical,2,Female,56,3,2,HR Director,2,Married,21704625,9568,1,No,3.89,4,1,2,5,0,1,1.1,1.1,0.2,1.1,0.107,0.519,0.0,0.519
29,0,Non-Travel,426,HR,10,3,Business,4,Female,49,2,4,HR Specialist,3,Single,18131658,8894,1,No,2.36,3,2,0,2,1,2,1.4,1.1,0.8,1.4,0.316,0.449,0.303,0.581
36,0,Travel Rarely,364,Finance,10,1,Medical,1,Female,34,4,4,Controller,3,Divorced,25000000,7618,1,No,1.08,3,3,0,23,1,4,1.1,1.1,0.6,1.1,0.287,0.525,0.041,0.525
29,0,Non-Travel,157,HR,12,2,Life Sciences,4,Male,26,3,4,HR Specialist,2,Single,25000000,3281,1,Yes,0.74,3,4,3,16,1,2,2.6,0.7,0.1,2.6,0.018,0.184,0.059,0.719
49,0,Non-Travel,389,Finance,2,2,Life Sciences,1,Male,50,3,1,CFO,2,Single,25000000,8564,2,No,3.0,4,4,2,22,1,3,1.6,1.6,1.1,1.6,0.417,0.612,0.042,0.612
35,0,Non-Travel,468,Sales,21,4,Business,4,Female,52,2,1,Sales Executive,1,Married,2500000,9768,2,Yes,1.91,1,2,0,0,4,2,0.0,0.0,-0.5,0.0,-0.5,0.0,4.0,0.0
22,0,Travel Frequently,412,Operations,27,2,Life Sciences,4,Female,42,1,3,Operations Manager,3,Single,18269497,8254,2,No,2.41,4,4,2,0,1,1,0.4,0.4,-0.1,0.4,-0.109,0.261,0.739,0.261
65,0,Non-Travel,229,Sales,1,3,Medical,3,Female,36,3,3,VP Sales,2,Single,23260867,4513,3,Yes,2.87,2,2,0,15,0,3,1.2,1.2,0.7,1.2,0.328,0.552,0.0,0.552
47,0,Travel Frequently,250,Sales,24,1,Technical Degree,3,Female,36,3,4,VP Sales,1,Divorced,24047674,5532,2,Yes,1.87,2,3,0,13,3,3,3.2,0.6,0.1,1.0,0.021,0.132,0.211,0.226
52,0,Travel Rarely,418,Sales,30,3,Life Sciences,2,Male,43,2,4,Account Manager,3,Married,25000000,8933,1,No,3.69,2,3,1,15,0,1,11.4,0.5,0.0,0.8,0.001,0.04,0.0,0.062
47,0,Travel Rarely,256,Finance,16,2,Business,4,Male,38,2,2,Financial Manager,2,Divorced,15233936,5787,3,No,1.2,3,2,3,4,2,2,3.1,0.5,0.2,2.5,0.061,0.127,0.37,0.625
22,0,Travel Frequently,622,Finance,2,3,Technical Degree,4,Male,76,1,2,CFO,4,Single,25000000,10000,1,No,1.31,4,3,0,33,0,3,14.2,2.4,0.6,3.4,0.039,0.16,0.0,0.223
57,0,Travel Rarely,1208,HR,4,3,Technical Degree,2,Male,139,4,4,HR Director,2,Married,22448508,10000,5,Yes,3.58,3,2,0,6,1,3,2.0,2.0,1.0,2.0,0.316,0.672,0.131,0.672
30,0,Travel Frequently,703,Sales,2,1,Other,1,Female,77,3,2,Sales Executive,3,Married,23978930,10000,1,No,2.6,3,4,0,13,1,2,0.7,0.7,0.0,0.7,0.024,0.427,0.071,0.427
46,0,Non-Travel,1254,Sales,2,4,Life Sciences,1,Male,150,2,4,Sales Manager,4,Married,18797428,10000,1,No,3.08,3,3,1,2,2,3,2.0,0.6,0.2,0.5,0.082,0.19,0.505,0.166
28,0,Non-Travel,117,R&D,5,3,Life Sciences,3,Female,23,3,3,Software Engineer,2,Single,11318413,2882,1,No,2.84,1,4,3,8,5,4,8.2,4.0,0.6,1.2,0.061,0.435,0.532,0.133
44,0,Travel Rarely,374,HR,3,1,Business,1,Male,48,1,2,Recruiter,2,Single,20662189,8180,3,No,1.83,3,3,1,9,4,2,1.1,1.1,0.6,1.1,0.29,0.526,0.369,0.526
34,0,Non-Travel,279,Sales,23,3,Business,2,Male,32,2,3,Account Manager,2,Divorced,17916666,5906,2,No,3.08,4,4,3,0,2,4,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
58,0,Travel Rarely,262,Operations,7,3,Business,4,Female,31,4,4,Operations Specialist,4,Divorced,23563311,5868,1,No,3.21,3,4,1,7,0,3,1.3,1.3,0.3,1.3,0.123,0.557,0.0,0.557
43,0,Non-Travel,156,Sales,5,4,Life Sciences,4,Male,23,1,2,Sales Manager,4,Divorced,25000000,2944,1,No,4.38,4,2,2,17,1,3,1.6,0.5,0.1,1.1,0.057,0.192,0.054,0.427
49,0,Travel Rarely,445,Finance,3,1,Technical Degree,4,Female,54,1,2,Senior Analyst,3,Divorced,15833333,9547,1,No,4.02,4,3,0,0,1,2,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
22,0,Non-Travel,526,HR,5,3,Business,3,Male,69,3,1,HR Manager,1,Married,25000000,10000,1,No,2.16,4,3,0,11,3,3,11.2,1.8,0.2,3.2,0.018,0.148,0.246,0.263
27,0,Travel Frequently,161,HR,30,2,Other,2,Female,20,1,1,Chief People Officer,1,Divorced,18427014,2861,1,No,2.41,3,4,1,9,1,2,3.1,0.5,0.2,2.2,0.044,0.123,0.097,0.547
55,0,Travel Frequently,1216,HR,30,2,Technical Degree,2,Male,150,3,1,HR Manager,3,Divorced,9518946,10000,2,Yes,0.31,3,4,0,0,1,4,0.4,0.4,-0.1,0.4,-0.109,0.261,0.739,0.261
47,0,Non-Travel,300,HR,5,3,Medical,4,Male,33,1,2,Chief People Officer,3,Single,24489677,6117,2,No,2.92,2,2,0,18,1,4,8.5,0.5,0.2,2.3,0.02,0.053,0.051,0.246
43,0,Travel Rarely,583,Sales,10,3,Other,4,Male,67,3,2,Account Manager,4,Divorced,22551253,10000,4,No,0.37,4,4,3,6,3,3,0.5,0.5,0.0,0.5,0.003,0.332,0.389,0.336
37,0,Travel Frequently,155,Finance,13,3,Life Sciences,3,Male,21,1,2,Senior Analyst,2,Single,15891587,3169,3,Yes,0.21,3,2,0,5,2,3,3.3,0.9,0.7,2.2,0.154,0.202,0.33,0.508
40,0,Non-Travel,966,Sales,12,5,Life Sciences,3,Male,127,2,3,Sales Manager,3,Single,25000000,10000,2,Yes,4.19,3,4,0,26,1,1,12.0,2.2,0.0,1.6,0.0,0.167,0.037,0.123
32,0,Travel Rarely,1208,HR,14,4,Medical,2,Female,150,3,2,Recruiter,4,Married,22247300,10000,2,No,3.23,3,4,1,11,0,3,3.2,3.1,0.5,0.9,0.113,0.741,0.0,0.223
31,0,Travel Rarely,190,Finance,7,3,Life Sciences,4,Female,27,2,1,Financial Manager,2,Divorced,25000000,4558,1,No,3.1,3,4,0,20,2,2,4.1,2.8,0.1,3.7,0.021,0.561,0.094,0.733
46,0,Travel Frequently,187,HR,13,2,Medical,3,Male,31,3,1,HR Specialist,3,Divorced,14166666,3729,3,Yes,4.01,4,3,1,0,1,4,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
25,0,Travel Rarely,268,Finance,1,1,Life Sciences,3,Male,36,3,3,Financial Manager,2,Married,25000000,5309,1,Yes,2.28,3,3,1,16,2,2,0.9,0.5,0.4,0.9,0.199,0.267,0.117,0.466
44,0,Non-Travel,307,Sales,3,4,Other,2,Female,27,2,1,Account Manager,4,Married,20714070,6363,2,No,0.64,3,2,0,11,3,4,2.7,0.9,0.1,0.5,0.02,0.247,0.239,0.141
30,0,Non-Travel,1149,Sales,8,3,Other,3,Male,134,1,3,Sales Executive,4,Divorced,25000000,10000,3,Yes,1.04,4,4,0,11,1,3,9.7,3.0,0.1,5.8,0.005,0.277,0.078,0.544
52,0,Non-Travel,548,R&D,3,4,Life Sciences,2,Female,67,2,4,Research Lead,4,Divorced,25000000,10000,1,No,6.05,3,3,2,27,2,2,5.1,2.1,0.3,3.1,0.046,0.342,0.069,0.514
22,0,Travel Rarely,333,HR,1,2,Medical,4,Female,46,3,4,HR Specialist,4,Divorced,18844124,7479,2,Yes,1.78,2,2,3,8,4,1,1.1,1.1,0.6,1.1,0.299,0.533,0.444,0.533
38,0,Travel Frequently,172,Sales,6,2,Medical,2,Male,24,3,1,Sales Manager,4,Divorced,24554062,3358,1,No,5.09,3,4,3,15,3,3,2.7,0.5,0.8,2.7,0.225,0.134,0.183,0.732
65,0,Non-Travel,609,Operations,14,2,Technical Degree,2,Female,71,3,1,Operations Specialist,3,Single,18665170,10000,1,No,2.77,4,3,0,4,3,4,3.4,2.9,0.6,3.4,0.134,0.648,0.546,0.773
35,0,Travel Rarely,256,HR,11,1,Business,4,Male,35,1,2,Recruiter,3,Single,11242508,5760,1,No,3.49,3,3,0,0,0,3,0.4,0.4,-0.1,0.4,-0.064,0.29,0.0,0.29
31,0,Non-Travel,261,Finance,30,2,Life Sciences,3,Female,34,1,1,Controller,3,Married,2500000,5379,1,No,2.34,1,3,2,1,1,3,1.8,0.5,0.7,0.7,0.243,0.177,0.354,0.25
37,1,Non-Travel,1268,Sales,19,1,Medical,3,Female,150,1,2,Regional Director,2,Single,17887241,10000,1,No,1.26,2,3,1,12,3,2,12.1,5.6,1.0,3.1,0.079,0.43,0.23,0.237
33,0,Travel Rarely,570,R&D,22,4,Technical Degree,2,Male,72,3,4,Software Engineer,4,Married,20833333,10000,2,No,2.03,4,3,0,0,2,2,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
40,0,Travel Rarely,1114,Finance,2,4,Medical,4,Female,150,2,5,Financial Manager,3,Single,15000000,10000,1,No,2.29,2,2,2,0,6,4,0.0,0.0,-0.5,0.0,-0.5,0.0,6.0,0.0
59,0,Non-Travel,259,Finance,2,3,Technical Degree,3,Female,35,3,3,Senior Analyst,3,Single,25000000,5515,1,No,3.03,4,2,0,23,1,2,12.3,11.0,2.4,5.7,0.18,0.83,0.042,0.431
44,0,Non-Travel,889,Operations,4,4,Medical,1,Male,110,4,2,Process Engineer,3,Married,25000000,10000,1,Yes,3.27,3,2,1,14,0,3,0.5,0.5,0.0,0.5,0.0,0.333,0.0,0.333
44,0,Non-Travel,253,R&D,2,3,Other,3,Female,39,2,1,Product Manager,3,Divorced,25000000,5107,1,Yes,1.67,4,3,1,27,2,2,6.1,5.7,0.2,2.5,0.026,0.797,0.07,0.351
31,0,Travel Frequently,293,R&D,6,4,Medical,1,Male,38,4,3,Data Scientist,2,Divorced,17916666,5754,1,No,0.65,4,3,0,0,1,2,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
34,0,Travel Frequently,292,Operations,8,2,Business,2,Female,24,2,4,VP Operations,3,Divorced,25000000,6469,1,No,2.63,3,2,3,24,2,1,16.9,4.7,0.8,1.8,0.043,0.262,0.078,0.103
52,0,Travel Rarely,198,R&D,3,3,Business,2,Male,21,3,4,Research Lead,2,Married,25000000,4210,2,No,2.15,4,3,2,7,2,3,8.0,1.3,0.2,1.7,0.023,0.15,0.223,0.189
35,0,Travel Rarely,256,Finance,14,2,Other,3,Female,34,3,4,Analyst,2,Married,25000000,5146,1,No,3.43,3,3,0,15,3,3,4.0,1.4,0.6,0.5,0.11,0.288,0.183,0.1
39,0,Travel Rarely,534,HR,6,3,Life Sciences,2,Female,66,2,1,HR Manager,3,Married,16522629,10000,1,No,1.4,3,2,0,7,0,3,2.6,2.6,1.2,0.9,0.334,0.72,0.0,0.242
47,0,Non-Travel,360,HR,26,5,Other,2,Female,39,3,2,HR Manager,1,Married,23095069,7379,3,No,2.0,3,4,0,12,4,1,1.0,0.9,0.5,0.8,0.231,0.471,0.302,0.419
44,1,Non-Travel,359,Sales,17,2,Business,1,Male,51,2,1,Account Manager,1,Single,11327483,7991,3,No,4.13,3,1,0,2,1,3,2.2,0.8,1.3,2.2,0.406,0.258,0.316,0.684
35,0,Travel Rarely,511,Sales,3,1,Technical Degree,2,Male,65,1,3,Sales Manager,4,Married,16008914,10000,1,No,2.04,2,3,2,8,3,3,0.5,0.5,0.0,0.5,0.0,0.333,0.33,0.333
39,0,Non-Travel,307,Operations,17,1,Technical Degree,1,Male,35,4,3,Process Engineer,2,Divorced,25000000,5973,1,Yes,3.11,4,3,1,11,3,3,6.9,2.5,0.2,2.8,0.02,0.318,0.247,0.361
47,0,Travel Rarely,100,Sales,1,4,Business,2,Male,20,2,1,Regional Director,3,Divorced,25000000,1846,5,No,1.28,2,1,0,25,2,2,14.7,0.9,0.1,0.5,0.005,0.057,0.076,0.032
52,0,Non-Travel,357,R&D,3,4,Life Sciences,3,Female,48,1,4,Technical Architect,2,Divorced,25000000,7227,1,No,1.5,3,4,1,17,3,3,0.9,0.9,0.1,0.9,0.05,0.478,0.159,0.478
35,0,Non-Travel,192,R&D,3,3,Medical,4,Female,31,2,2,Software Engineer,3,Single,13803628,3947,4,No,2.77,3,4,0,2,3,1,1.5,1.5,0.0,0.5,0.006,0.596,0.756,0.202
22,0,Travel Frequently,308,Sales,19,2,Business,3,Male,38,1,1,Account Manager,2,Married,12167678,6115,1,No,2.02,1,3,1,13,0,1,4.8,2.7,0.7,1.9,0.116,0.467,0.0,0.332
52,0,Travel Rarely,1196,HR,14,4,Life Sciences,4,Female,150,4,5,Recruiter,1,Married,25000000,10000,1,Yes,1.8,1,4,0,25,3,4,3.8,0.5,0.1,3.8,0.02,0.105,0.113,0.789
54,0,Travel Frequently,265,R&D,11,5,Life Sciences,2,Female,40,3,5,Research Lead,3,Single,25000000,5209,2,No,2.29,3,4,1,18,3,1,14.0,0.5,0.1,5.0,0.004,0.033,0.151,0.337
46,0,Non-Travel,232,Finance,4,2,Technical Degree,1,Female,28,2,4,Analyst,3,Divorced,23960922,4306,2,No,0.46,3,4,0,8,3,3,4.4,0.5,0.1,4.4,0.027,0.093,0.329,0.814
40,0,Non-Travel,437,HR,13,2,Business,3,Female,66,2,2,HR Director,1,Single,25000000,8794,2,No,3.63,3,4,1,19,2,2,3.3,3.0,1.4,3.3,0.331,0.695,0.098,0.768
46,0,Travel Rarely,434,Sales,2,1,Life Sciences,1,Female,35,2,2,VP Sales,1,Divorced,25000000,9288,2,Yes,2.68,3,4,2,19,4,2,10.7,3.5,1.2,0.5,0.101,0.301,0.194,0.043
29,0,Travel Rarely,100,Finance,14,3,Technical Degree,2,Female,20,4,5,CFO,4,Single,25000000,2183,2,No,2.94,2,2,2,10,3,4,1.0,0.5,0.5,1.0,0.247,0.251,0.254,0.498
42,0,Non-Travel,285,Finance,30,4,Business,4,Female,35,2,5,Senior Analyst,3,Married,22315999,5915,2,No,4.4,3,1,3,2,1,3,0.5,0.5,0.0,0.5,0.0,0.333,0.302,0.333
26,0,Non-Travel,225,HR,30,4,Technical Degree,4,Female,38,2,5,HR Manager,4,Divorced,25000000,4468,1,Yes,0.46,4,2,1,0,3,1,0.0,0.0,-0.5,0.0,-0.5,0.0,3.0,0.0
55,0,Travel Frequently,519,Finance,2,2,Life Sciences,1,Male,59,3,1,CFO,3,Single,13959089,10000,1,No,1.63,1,4,1,14,3,2,13.8,1.2,0.0,0.5,0.002,0.082,0.19,0.034
25,0,Travel Frequently,768,Operations,15,4,Technical Degree,2,Male,83,3,5,VP Operations,4,Married,25000000,10000,1,Yes,1.95,3,3,0,6,4,3,4.8,2.6,2.2,4.8,0.369,0.444,0.518,0.829
39,0,Non-Travel,587,R&D,30,2,Life Sciences,1,Male,73,4,1,Technical Architect,3,Married,25000000,10000,1,Yes,3.31,4,2,0,12,1,1,1.7,0.5,0.4,1.7,0.149,0.184,0.072,0.632
41,0,Non-Travel,1076,R&D,2,2,Business,2,Female,150,3,1,Product Manager,2,Single,25000000,10000,1,Yes,2.11,4,2,0,29,3,3,0.9,0.9,0.1,0.9,0.078,0.465,0.098,0.465
22,0,Travel Frequently,608,Sales,11,2,Business,3,Male,81,2,3,VP Sales,2,Married,25000000,10000,2,No,3.03,4,2,1,13,4,3,0.5,0.5,0.0,0.5,0.0,0.333,0.268,0.333
24,0,Travel Rarely,1284,Operations,1,3,Business,2,Male,150,2,2,Director of Ops,4,Single,25000000,10000,1,No,2.92,3,2,0,19,2,3,5.4,3.2,0.2,1.6,0.033,0.495,0.097,0.253
32,0,Travel Rarely,910,R&D,1,2,Technical Degree,3,Male,115,2,2,Data Scientist,3,Married,25000000,10000,3,Yes,0.99,3,2,2,27,0,2,17.3,5.3,0.5,0.5,0.027,0.291,0.0,0.027
26,0,Non-Travel,506,Sales,20,2,Medical,1,Male,62,2,1,Regional Director,3,Divorced,25000000,10000,1,No,4.31,4,4,2,16,4,4,0.5,0.5,0.0,0.5,0.0,0.333,0.232,0.333
49,0,Travel Frequently,236,Finance,2,2,Other,3,Male,25,3,4,Senior Analyst,2,Married,25000000,5211,2,No,4.09,3,2,1,17,3,4,8.0,1.1,0.5,2.9,0.05,0.122,0.162,0.327
24,0,Non-Travel,419,R&D,17,3,Technical Degree,2,Male,47,1,1,Research Lead,2,Single,25000000,8154,1,No,0.93,4,4,1,14,2,2,0.5,0.5,0.0,0.5,0.0,0.333,0.128,0.333
53,0,Non-Travel,543,Operations,5,3,Other,3,Male,65,4,1,Director of Ops,3,Divorced,21743421,10000,2,Yes,0.03,3,3,0,12,2,2,0.7,0.7,0.2,0.7,0.136,0.424,0.147,0.424
33,0,Travel Frequently,418,HR,30,5,Medical,3,Male,52,1,4,Recruiter,3,Married,15833333,8660,2,Yes,2.23,3,4,1,0,2,3,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
43,0,Non-Travel,447,Sales,9,3,Technical Degree,1,Male,49,2,3,Sales Manager,1,Married,14393228,9302,2,Yes,2.76,3,3,2,1,4,3,1.5,0.5,0.4,1.5,0.142,0.202,1.615,0.596
29,0,Travel Rarely,551,Sales,12,3,Other,1,Female,71,4,3,Regional Director,1,Single,23395148,10000,1,No,3.64,3,2,1,10,1,2,10.5,5.0,0.4,5.2,0.031,0.437,0.087,0.45
38,0,Travel Rarely,1115,Finance,9,2,Other,4,Female,150,3,3,Controller,1,Married,2916666,10000,3,No,2.85,1,3,0,0,0,2,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0
28,0,Travel Rarely,371,HR,2,2,Life Sciences,3,Male,55,3,3,Chief People Officer,2,Married,25000000,8191,2,No,0.67,3,1,0,26,4,1,7.3,0.8,0.1,4.7,0.014,0.098,0.147,0.561
34,0,Travel Rarely,1087,R&D,10,2,Life Sciences,3,Male,128,1,2,Research Lead,3,Single,21467203,10000,1,No,3.8,3,1,0,10,5,3,4.1,2.7,1.7,0.6,0.328,0.525,0.43,0.109
27,0,Travel Frequently,1195,Finance,1,1,Medical,4,Male,150,1,3,CFO,4,Married,8109836,10000,1,No,1.45,2,3,1,0,2,4,0.2,0.2,-0.3,0.2,-0.257,0.162,1.676,0.162
35,0,Non-Travel,253,Operations,12,1,Other,1,Female,35,1,2,Process Engineer,3,Divorced,19376339,5109,2,No,1.8,3,4,1,8,1,2,5.4,2.3,0.3,0.5,0.046,0.362,0.105,0.078
57,0,Non-Travel,400,Operations,7,1,Life Sciences,3,Male,45,4,3,Director of Ops,2,Single,25000000,7937,1,Yes,3.03,3,4,0,12,3,2,12.8,0.6,0.0,1.0,0.001,0.045,0.217,0.075
55,0,Travel Rarely,404,R&D,4,1,Technical Degree,3,Female,51,2,4,Product Manager,3,Married,20833333,8511,1,Yes,0.74,4,4,0,0,5,2,0.0,0.0,-0.5,0.0,-0.5,0.0,5.0,0.0
22,0,Non-Travel,304,Sales,3,4,Medical,3,Male,38,3,3,Sales Executive,3,Single,25000000,6193,1,No,2.08,4,2,1,14,3,2,14.7,4.6,1.1,4.1,0.072,0.294,0.191,0.259
29,0,Non-Travel,1265,Operations,25,4,Business,2,Male,150,1,3,Process Engineer,2,Single,12129405,10000,2,Yes,5.15,1,4,2,9,2,1,1.6,1.6,0.6,1.6,0.229,0.611,0.196,0.611
41,0,Travel Rarely,1206,Operations,14,3,Technical Degree,4,Male,150,3,2,Process Engineer,2,Single,24678297,10000,4,No,2.75,4,3,1,8,1,4,1.4,1.4,0.9,1.4,0.374,0.582,0.102,0.582
31,0,Travel Rarely,203,Finance,4,4,Life Sciences,3,Male,32,3,3,Financial Manager,2,Single,14192232,4550,3,No,1.61,3,3,1,1,4,1,1.3,1.3,0.1,0.7,0.049,0.561,1.758,0.316
41,0,Travel Frequently,571,R&D,10,3,Technical Degree,3,Male,66,2,3,Research Lead,1,Divorced,25000000,10000,2,No,2.43,3,4,0,20,1,3,2.6,1.4,0.4,2.4,0.104,0.382,0.046,0.65
29,0,Non-Travel,152,R&D,2,1,Business,3,Male,24,4,2,Product Manager,1,Married,21232104,3436,1,No,3.6,3,1,1,10,1,4,10.4,0.5,0.1,7.2,0.008,0.044,0.088,0.632
22,0,Travel Rarely,238,HR,16,1,Business,3,Female,32,4,2,HR Director,1,Single,25000000,5698,2,No,2.14,4,3,1,14,2,1,1.0,1.0,0.5,1.0,0.247,0.498,0.127,0.498
37,0,Travel Rarely,670,Operations,1,2,Technical Degree,4,Male,81,3,2,Operations Specialist,4,Single,16952208,10000,1,Yes,3.35,3,3,0,6,2,2,5.2,0.9,0.1,3.5,0.023,0.151,0.281,0.565
30,0,Non-Travel,897,Operations,17,4,Life Sciences,3,Female,121,4,4,Process Engineer,1,Married,21352285,10000,2,No,2.16,2,2,1,10,1,1,3.3,0.5,0.3,3.3,0.065,0.115,0.087,0.77
23,0,Travel Rarely,675,HR,8,1,Medical,3,Male,86,3,2,HR Director,2,Single,25000000,10000,3,No,3.84,3,4,0,22,4,3,1.2,0.9,0.0,1.2,0.008,0.392,0.173,0.54
38,0,Travel Rarely,277,R&D,27,1,Other,3,Female,35,2,2,Software Engineer,3,Divorced,25000000,5689,1,No,2.44,4,3,2,22,4,2,6.1,6.1,0.7,0.5,0.098,0.859,0.173,0.071
43,0,Non-Travel,957,Sales,20,3,Business,2,Female,119,2,1,Sales Manager,4,Married,9166666,10000,1,Yes,1.78,3,3,0,0,1,2,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
49,1,Non-Travel,638,Operations,16,5,Other,3,Male,79,1,3,Process Engineer,1,Married,25000000,10000,2,Yes,2.56,4,3,2,13,2,2,13.0,1.1,0.0,1.7,0.002,0.081,0.143,0.123
36,0,Non-Travel,748,R&D,9,1,Life Sciences,3,Female,86,4,1,Data Scientist,4,Divorced,25000000,10000,1,No,3.71,4,2,0,11,2,3,4.6,0.5,0.0,4.3,0.006,0.089,0.154,0.76
59,1,Travel Frequently,477,Finance,1,5,Life Sciences,3,Female,65,3,4,Controller,4,Married,25000000,9920,2,No,3.02,2,3,1,22,1,2,22.3,0.7,0.1,9.2,0.003,0.03,0.043,0.393
36,0,Non-Travel,289,R&D,1,1,Life Sciences,2,Female,38,3,1,Software Engineer,4,Married,9807997,5604,1,Yes,1.95,1,2,2,10,4,1,3.5,3.4,1.2,0.5,0.264,0.743,0.344,0.11
49,0,Non-Travel,201,HR,16,2,Business,4,Male,34,4,3,HR Director,2,Single,16120771,4491,2,No,2.16,3,1,1,3,0,2,3.2,1.4,0.4,3.2,0.092,0.324,0.0,0.762
65,0,Non-Travel,209,Operations,3,1,Business,3,Male,28,4,2,Operations Specialist,3,Single,19200814,4280,1,Yes,3.63,4,4,0,3,4,3,3.4,1.2,0.5,0.5,0.104,0.271,0.916,0.114
39,0,Travel Frequently,256,R&D,17,5,Other,3,Female,36,1,1,Data Scientist,3,Divorced,3199749,4726,2,No,3.11,1,3,1,4,5,3,4.0,3.2,1.8,3.3,0.353,0.639,0.993,0.658
22,0,Travel Frequently,193,Operations,15,2,Medical,3,Male,23,3,4,VP Operations,1,Married,25000000,3665,1,No,1.84,3,3,1,14,2,1,3.9,3.9,0.9,1.1,0.182,0.796,0.133,0.218
22,0,Non-Travel,251,Operations,24,1,Technical Degree,3,Male,23,4,5,Operations Specialist,1,Married,25000000,6110,1,Yes,2.6,4,2,0,2,3,3,0.5,0.5,0.0,0.5,0.0,0.333,0.826,0.333
37,1,Travel Frequently,354,Finance,19,4,Business,3,Female,56,2,1,Senior Analyst,2,Married,25000000,7269,5,No,2.59,4,1,0,14,4,2,10.9,1.7,0.5,6.7,0.043,0.139,0.259,0.562
41,0,Travel Rarely,329,Sales,16,1,Life Sciences,2,Female,42,3,1,Sales Executive,2,Single,9166666,6495,3,Yes,3.06,3,2,1,0,4,4,0.0,0.0,-0.5,0.0,-0.5,0.0,4.0,0.0
28,0,Non-Travel,1259,HR,4,2,Other,2,Female,150,1,1,HR Manager,2,Single,23445682,10000,2,No,3.11,3,1,1,14,3,2,5.3,0.9,0.8,2.2,0.125,0.144,0.196,0.354
40,0,Travel Frequently,296,HR,29,3,Business,3,Female,27,3,2,HR Manager,2,Married,25000000,6260,2,Yes,2.64,4,3,3,10,5,1,9.3,8.0,2.1,0.5,0.203,0.781,0.447,0.049
37,0,Non-Travel,1010,Sales,19,2,Medical,3,Female,119,2,3,Regional Director,3,Married,25000000,10000,1,No,2.41,4,4,1,27,4,4,13.3,1.7,0.2,3.6,0.013,0.122,0.141,0.255
50,0,Travel Rarely,937,R&D,6,1,Other,2,Female,114,3,1,Data Scientist,3,Married,20954722,10000,1,Yes,4.28,3,2,0,11,1,2,2.8,1.6,0.0,1.6,0.007,0.41,0.078,0.421
